start_key,end_key,same_station,trip_count,duration_sum_min,duration_le_3m_count,duration_3_15m_count,duration_gt_15m_count,avg_duration_min,station_name,departure_count,same_station_rate
6678c5b4ad28de68,6678c5b4ad28de68,True,11958,459323.87386666675,948,1403,9607,38.41142949211129,"Battersea Power Station, Battersea Park",184535,0.06480071531145853
e2b3590f1cc302ab,e2b3590f1cc302ab,True,3022,131692.84748333326,257,328,2437,43.578043508713854,"Rotherhithe Roundabout, Rotherhithe",46757,0.06463203370618303
3a948bee52527459,3a948bee52527459,True,3239,113512.20361666668,207,427,2605,35.04544724194711,"Rainville Road, Hammersmith",50379,0.06429266162488338
1fd7b357620188a6,1fd7b357620188a6,True,919,34707.43721666668,78,175,666,37.76652580703665,"Malmesbury Road, Bow",14338,0.06409541079648487
c4b7ecec619d62d3,c4b7ecec619d62d3,True,2115,66381.9,159,643,1313,31.38624113475177,"Ranelagh Gardens, Fulham",33207,0.0636913903695004
8b89db2e71917cfa,8b89db2e71917cfa,True,16,382.0,1,6,9,23.875,"Montgomery Square, Canary Wharf",252,0.06349206349206349
5e46dbedf21545b9,5e46dbedf21545b9,True,1592,69006.54796666665,167,185,1240,43.345821587102165,"East Ferry Road, Cubitt Town",25230,0.06309948474038843
5f3bd424f6468b5d,5f3bd424f6468b5d,True,1896,61027.07606666669,166,516,1214,32.18727640646977,"Fawcett Close, Battersea",30078,0.0630361061240774
42533f50fa13c909,42533f50fa13c909,True,1871,124673.0563333334,113,194,1564,66.63445020488156,"Upper Richmond Road, Putney",29865,0.062648585300519
296ac6be47e0c35f,296ac6be47e0c35f,True,5215,233707.89961666672,415,594,4206,44.81455409715565,"Victoria Park Road, Hackney Central",83550,0.06241771394374626
5353d756e809518f,5353d756e809518f,True,5063,192817.8677333333,612,789,3662,38.08371869115807,"Waterloo Place, St. James's",81787,0.06190470368151418
bd5f760350d7991f,bd5f760350d7991f,True,3647,176542.2661666666,325,526,2796,48.407531167169346,"Southerton Road, Hammersmith",58972,0.061842908498948655
6be4f270234170e1,6be4f270234170e1,True,1163,45609.03161666666,113,173,877,39.216708182860415,"Heron Quays DLR, Canary Wharf",18830,0.06176314391927775
0dea6955394268aa,0dea6955394268aa,True,1879,68927.65188333335,98,445,1336,36.68315693631365,"Jubilee Crescent, Cubitt Town",30567,0.06147152157555534
