station_key,canonical_name,outflow,inflow,net_inflow,throughput
525a2703c5925107,"Humbolt Road, Fulham",62042.0,58704.0,-3338.0,120746.0
d65a259c6c7a92f7,"Thorndike Close, West Chelsea",49375.0,46049.0,-3326.0,95424.0
93ab62bc3cb9c850,"Bow Road Station, Bow",64106.0,60786.0,-3320.0,124892.0
7a142e7085f733f7,"Frith Street, Soho",92127.0,95446.0,3319.0,187573.0
1dfca137db987c70,"Watney Market, Stepney",52385.0,49078.0,-3307.0,101463.0
5551f9ca489576fe,"Baylis Road, Waterloo",145375.0,148661.0,3286.0,294036.0
d2d9ed3f0194d3f7,"Tyers Gate, Bermondsey",60624.0,63906.0,3282.0,124530.0
f67053faff2e55e9,"Ravenscourt Park Station, Hammersmith",82099.0,85369.0,3270.0,167468.0
6d4f711247af8870,"Hoxton Station, Hoxton",63316.0,60046.0,-3270.0,123362.0
9e25f1743836a001,"Nevern Place, Earl's Court",45559.0,42291.0,-3268.0,87850.0
c825d900ebf7bdb1,"Canada Water Station, Rotherhithe",71646.0,74901.0,3255.0,146547.0
b5857a89989e3bbf,"Paddington Green, Paddington",23696.0,20443.0,-3253.0,44139.0
a1039bc5b5dcf51a,"Finnis Street, Bethnal Green",45374.0,42129.0,-3245.0,87503.0
0ecc5d21f78cddd0,"Rochester Row, Westminster",46826.0,50070.0,3244.0,96896.0
0a573d78b84c04f2,"Ossulston Street, Somers Town",73004.0,69796.0,-3208.0,142800.0
414b67684fa15ef0,"Collingham Gardens, Earl's Court",65307.0,62100.0,-3207.0,127407.0
7d95cd8997beea2b,"Marylebone Lane, Marylebone",100072.0,103270.0,3198.0,203342.0
65708ca5edaff6bf,"Millennium Hotel, Mayfair",38768.0,41963.0,3195.0,80731.0
08c2e9b228d35528,"Cotton Garden Estate, Kennington",46116.0,42922.0,-3194.0,89038.0
9d59e03c5979de99,"Argyle Street, Kings Cross",93989.0,90844.0,-3145.0,184833.0
9d4b1691ee526b70,"Lollard Street, Vauxhall",78010.0,74874.0,-3136.0,152884.0
a6c9b406c5c177e6,"Stebondale Street, Cubitt Town",20362.0,23485.0,3123.0,43847.0
475de6a16942dfa2,"Morie Street, Wandsworth",19172.0,22257.0,3085.0,41429.0
5741e835a6836969,"Putney Pier, Wandsworth",64135.0,67216.0,3081.0,131351.0
762c1d2afafff438,"Wells Street, Fitzrovia",98541.0,101609.0,3068.0,200150.0
49a39626cef4816d,"Garnet Street, Shadwell",55350.0,52320.0,-3030.0,107670.0
22cfe12dd9a388c7,"Penfold Street, Marylebone",33774.0,30744.0,-3030.0,64518.0
65419ff343eee833,"Aston Street, Stepney",51599.0,48602.0,-2997.0,100201.0
96d0dfba757b7e32,"Battersea Church Road, Battersea",74567.0,71610.0,-2957.0,146177.0
5b803d47765fbabe,"Victory Place, Walworth",45974.0,43024.0,-2950.0,88998.0
a04441c00768acaf,"Gauden Road, Clapham",77030.0,74089.0,-2941.0,151119.0
4bc7ad3bea9fd0e6,"Poured Lines, Bankside",48591.0,51522.0,2931.0,100113.0
2dc8066732229426,"North Audley Street, Mayfair",85784.0,88710.0,2926.0,174494.0
0f50652fd27ed604,"Red Lion Street, Holborn",92568.0,95444.0,2876.0,188012.0
3142ea84a77f7d40,"Driffield Road, Old Ford",73046.0,70186.0,-2860.0,143232.0
db4be575c619c9b0,"Pennington Street, Wapping",36778.0,33921.0,-2857.0,70699.0
3426384f7e12e637,"Stratford Station, Stratford",80768.0,83611.0,2843.0,164379.0
5abe1ca9002223cf,"Great Marlborough Street, Soho",32600.0,35443.0,2843.0,68043.0
1f4c3c30b7a1c6b5,"Abbotsbury Road, Holland Park",28494.0,25662.0,-2832.0,54156.0
67e9900dc55e6f61,"Clarkson Street, Bethnal Green",35150.0,32339.0,-2811.0,67489.0
68667db4e6299328,"Mile End Stadium, Mile End",64079.0,61273.0,-2806.0,125352.0
a62747135e472754,"Montserrat Road , Putney",25187.0,27990.0,2803.0,53177.0
71175d49a102878e,"Queen Mary's, Mile End",84038.0,81237.0,-2801.0,165275.0
5a2c248432b626fc,"Tate Modern, Bankside",78227.0,81025.0,2798.0,159252.0
9a4feedeb2a58aee,"St John's Crescent, Brixton",35021.0,37814.0,2793.0,72835.0
14454d2accdd76c1,"Bermondsey Street, Bermondsey",118753.0,115963.0,-2790.0,234716.0
ccefc861ac066061,"Gunmakers Lane, Old Ford",68420.0,65633.0,-2787.0,134053.0
f6f06d08e6ac4e9c,"Upcerne Road, West Chelsea",51163.0,48379.0,-2784.0,99542.0
c91087073cc688a8,"Neville Gill Close, Wandsworth",46437.0,49218.0,2781.0,95655.0
e7009df9a518fb2a,"Knaresborough Place, Earl's Court",67031.0,64257.0,-2774.0,131288.0
6aa2a3efb4cb5495,"Southampton Place, Holborn",70315.0,73086.0,2771.0,143401.0
5463d079d57b965e,"Stewart's Road, Wandsworth Road",32634.0,29874.0,-2760.0,62508.0
0b8a33254dbbe204,"Strand, Strand",74255.0,77013.0,2758.0,151268.0
bc0d40b1caf21467,"Lexham Gardens, Kensington",66802.0,64057.0,-2745.0,130859.0
bd658978b776e391,"Reardon Street, Wapping",62220.0,59476.0,-2744.0,121696.0
e73ecb4471a1b0ae,"Newton Street, Covent Garden",42245.0,44974.0,2729.0,87219.0
d53695596b89c0d2,"West Cromwell Road, Earl's Court",58332.0,55604.0,-2728.0,113936.0
4666bae5d49df101,"Wandsworth Rd, Isley Court, Wandsworth Road",55798.0,53075.0,-2723.0,108873.0
37200f6ca9178cd1,"St. Mary & St. Michael Church, Stepney",18944.0,16226.0,-2718.0,35170.0
56c3e84df1f10d1e,"Shouldham Street, Marylebone",61713.0,59000.0,-2713.0,120713.0
05dd88ba2395b19b,"Wardour Street, Soho",126976.0,129687.0,2711.0,256663.0
d085280f916998a6,"Bricklayers Arms, Borough",102692.0,99982.0,-2710.0,202674.0
7e8057990310b2b2,"Salmon Lane, Limehouse",70125.0,67421.0,-2704.0,137546.0
4b49addf18c73241,"Star Road, West Kensington",58398.0,55699.0,-2699.0,114097.0
5a41b6050032a9f1,"Furze Green, Bow",76165.0,73479.0,-2686.0,149644.0
1dbafc137277fffd,"Broadcasting House, Marylebone",78791.0,81468.0,2677.0,160259.0
d10bdef5f01d85eb,"Flood Street, Chelsea",125355.0,128008.0,2653.0,253363.0
6f3294cce96dad8a,"Exhibition Road Museums 2, South Kensington",58376.0,61011.0,2635.0,119387.0
8f6bd7f786ebc8f6,"Orbel Street, Battersea",51259.0,48634.0,-2625.0,99893.0
3b35dbf01892998e,"St Martins Close, Camden Town",29962.0,27366.0,-2596.0,57328.0
1e4eb51b49738753,"Trebovir Road, Earl's Court",69855.0,67283.0,-2572.0,137138.0
59a32dea15a2aa8c,"Chesilton Road, Fulham",69344.0,66779.0,-2565.0,136123.0
daeb1203f96db980,"Rodney Road , Walworth",67288.0,64724.0,-2564.0,132012.0
b2e98bc2fb2cabc7,"Bow Church Station, Bow",83307.0,80744.0,-2563.0,164051.0
9ca41e16b789f6e4,"BBC White City, White City",64383.0,66945.0,2562.0,131328.0
48cd06921abc6821,"Pritchard's Road, Bethnal Green",98518.0,95963.0,-2555.0,194481.0
45943d7e31c1a634,"Eversholt Street , Camden Town",48831.0,46280.0,-2551.0,95111.0
8b9a87db2abeb0ff,"Hermitage Court, Wapping",55874.0,53324.0,-2550.0,109198.0
fc790555c89ad0b3,"Bermondsey Station, Bermondsey",55166.0,57714.0,2548.0,112880.0
075c30b29aa7478c,"Vicarage Gate, Kensington",40355.0,37807.0,-2548.0,78162.0
6faa3beeb07bf512,"New Cavendish Street, Marylebone",78289.0,80827.0,2538.0,159116.0
37ac18565df65487,"Wormwood Street, Liverpool Street",237997.0,240505.0,2508.0,478502.0
04b46f9c353b0b9f,"Leman Street, Aldgate",111743.0,109239.0,-2504.0,220982.0
daf94f48e5fbcb37,"Cromer Street, Bloomsbury",46235.0,43749.0,-2486.0,89984.0
184eec9a9e2242fe,"Belgrave Road, Victoria",73601.0,76083.0,2482.0,149684.0
26dfc5e3bf19df83,"Southern Grove, Bow",34885.0,32415.0,-2470.0,67300.0
247307470d3a1185,"South Kensington Station, South Kensington",141114.0,143543.0,2429.0,284657.0
6c72d855f270f8f3,"Stephendale Road, Sands End",90511.0,88082.0,-2429.0,178593.0
3def4c9ae56c094b,"Chicheley Street, South Bank",53547.0,55960.0,2413.0,109507.0
21e9c2e95cfd006a,"St. Katharine's Way, Tower",65614.0,63206.0,-2408.0,128820.0
b2543d42276371d5,"Clarence Walk, Stockwell",40374.0,37967.0,-2407.0,78341.0
216a0755c5b142de,"Ferndale Road, Brixton",87279.0,89682.0,2403.0,176961.0
f7142868e040f96c,"Triangle Car Park, Hyde Park",195156.0,192762.0,-2394.0,387918.0
037a0878e3294314,"South Audley Street, Mayfair",34009.0,36402.0,2393.0,70411.0
69276eba1480a6d9,"Heath Road, Battersea",31357.0,28966.0,-2391.0,60323.0
64ed29717f663ad2,"The Metropolitan, Portobello",42041.0,39664.0,-2377.0,81705.0
31161e65a6764781,"Hampstead Road, Euston",94176.0,91801.0,-2375.0,185977.0
4f3a612347548f50,"Kennington Road  , Vauxhall",63831.0,61464.0,-2367.0,125295.0
2396320a52484577,"Cantrell Road, Bow",23267.0,20918.0,-2349.0,44185.0
d2a3ccd8f3da614d,"Finlay Street, Fulham",66207.0,63862.0,-2345.0,130069.0
56046750aa5340ef,"Swan Street, The Borough",61393.0,59054.0,-2339.0,120447.0
6ff7f629ef16b3de,"Bayley Street , Bloomsbury",79946.0,82281.0,2335.0,162227.0
aa32ce5d08091b0b,"Woodstock Grove, Shepherd's Bush",85946.0,88269.0,2323.0,174215.0
6e571cf13cc53a38,"Nutford Place, Marylebone",47381.0,45074.0,-2307.0,92455.0
2cbf87dc42b5de27,"Mexfield Road, East Putney",20558.0,18264.0,-2294.0,38822.0
a0c147128902d0b3,"Greyhound Road, Hammersmith",74356.0,72065.0,-2291.0,146421.0
7abfbf3938ff1c9e,"Sail Street, Vauxhall",49978.0,47692.0,-2286.0,97670.0
09b2c2871c5938de,"Sloane Avenue, Knightsbridge",102542.0,104827.0,2285.0,207369.0
74ed9d9c3c44601e,"Vereker Road, West Kensington",78250.0,75986.0,-2264.0,154236.0
730e382045666312,"Waterloo Station 3, Waterloo",271752.0,274014.0,2262.0,545766.0
b05794692f9626d4,"Hansard Mews, Holland Park",46087.0,48345.0,2258.0,94432.0
efa587fd5a92a439,"St. Chad's Street, King's Cross",42409.0,44662.0,2253.0,87071.0
73cd2eb5961f0af4,"Gwendwr Road, West Kensington",49106.0,46854.0,-2252.0,95960.0
c3083ea92d89ae1d,"Stanley Grove, Battersea",37810.0,35565.0,-2245.0,73375.0
6e81139fde883696,"Fulham Park Road, Fulham",56542.0,54306.0,-2236.0,110848.0
0e01a7ecb04b8075,"Wellington Row, Bethnal Green",66009.0,63792.0,-2217.0,129801.0
0d6d98670d99742b,"Falcon Road, Clapham Junction",111634.0,113850.0,2216.0,225484.0
f59212b3e6d06949,"Imperial Road, Sands End",52310.0,50095.0,-2215.0,102405.0
b0919aa97899fe90,"Blackfriars Road, Southwark",77660.0,79862.0,2202.0,157522.0
10ae8d279a4f87f8,"Stainsby Road , Poplar",46678.0,44476.0,-2202.0,91154.0
eb4f1cbe4d1a685c,"Plough Terrace, Clapham Junction",36603.0,34401.0,-2202.0,71004.0
ae56190814d30a33,"Montpelier Street, Knightsbridge",92729.0,94899.0,2170.0,187628.0
9ba17a30c4e4935c,"Seville Street, Knightsbridge",84889.0,87047.0,2158.0,171936.0
78bd96cc0972fb35,"Temple Gardens, Temple",77685.0,79843.0,2158.0,157528.0
9171ca1d68ea0ec0,"Theobald's Road , Holborn",79742.0,77586.0,-2156.0,157328.0
c929637a5b9a7ad7,"Ram Street, Wandsworth",77862.0,79998.0,2136.0,157860.0
9a4eccbbc04b5791,"Red Lion Square, Holborn",41376.0,39245.0,-2131.0,80621.0
30a9fc7a929ae928,"Portugal Street, Holborn",21947.0,24060.0,2113.0,46007.0
97937fd2968a1732,"South Park, Sands End",48946.0,46840.0,-2106.0,95786.0
dfec889f3bc53725,"Bell Street , Marylebone",64185.0,62084.0,-2101.0,126269.0
1fb686eabcd3e746,"Albert Bridge Road, Battersea Park",97594.0,95504.0,-2090.0,193098.0
c507d18fcde9d494,"Wren Street, Holborn",70559.0,68481.0,-2078.0,139040.0
f680aab694997e2c,"Santos Road, Wandsworth",15903.0,13839.0,-2064.0,29742.0
79eabdda41197796,"Park Lane , Hyde Park",186767.0,188806.0,2039.0,375573.0
af5ecf67494e6ad4,"Malet Street, Bloomsbury",111438.0,113474.0,2036.0,224912.0
278446fffba3ed42,"Arundel Street, Temple",40943.0,42975.0,2032.0,83918.0
9657ff7e5441fe13,"Dock Street, Wapping",85518.0,83515.0,-2003.0,169033.0
67bd50cab63ab8f4,"Warwick Road, Olympia",91872.0,89871.0,-2001.0,181743.0
3ebfa647bac9e49e,"Tachbrook Street, Victoria",76530.0,74530.0,-2000.0,151060.0
4919522db43d24b1,"London Zoo Car Park, The Regent's Park",48242.0,46243.0,-1999.0,94485.0
0a470f23ce71391a,"Lower Marsh, Waterloo",68443.0,70421.0,1978.0,138864.0
a06366fafb422ebf,"Strata, Elephant & Castle",133592.0,135540.0,1948.0,269132.0
c0c8a9da27c9f9a6,"Cadogan Gardens, Chelsea",87863.0,89809.0,1946.0,177672.0
bdbecff94548d000,"Lots Road, West Chelsea",51884.0,49964.0,-1920.0,101848.0
18b671734b596bf9,"Mile End Park Leisure Centre, Mile End",70550.0,68631.0,-1919.0,139181.0
da70789dd37a2f9e,"Fulham Broadway, Walham Green",150218.0,152128.0,1910.0,302346.0
c2c811686d0658cc,"Ashley Crescent, Battersea",64404.0,62494.0,-1910.0,126898.0
408daea21a72d3c6,"Belford House, Haggerston",27988.0,26084.0,-1904.0,54072.0
9fec329df9cd24b7,"Aquatic Centre, Queen Elizabeth Olympic Park",165117.0,167019.0,1902.0,332136.0
7a3e1041d8d1d43f,"Wapping High Street, Wapping",51340.0,49451.0,-1889.0,100791.0
d5642f14c4bb14ae,"Killick Street, King's Cross",22500.0,20613.0,-1887.0,43113.0
6dd0c1b550e3902f,"Victoria Rise, Clapham Common",38970.0,37084.0,-1886.0,76054.0
d13a67a6426a9fc9,"Park Street, Bankside",47357.0,49237.0,1880.0,96594.0
0d5b187b0e9ebd93,"Milroy Walk, South Bank",74326.0,76205.0,1879.0,150531.0
74b5ae912f52cadd,"Southwark Street, Bankside",39721.0,41590.0,1869.0,81311.0
8da2f551f8b25a10,"Lambeth North Station, Waterloo",55480.0,57329.0,1849.0,112809.0
639a4ea472a23d13,"Turquoise Island, Notting Hill",75675.0,73827.0,-1848.0,149502.0
851eb47f37663c37,"All Saints' Road, Portobello",38695.0,36853.0,-1842.0,75548.0
340d9625e621f916,"Normand Park, West Kensington",93899.0,92059.0,-1840.0,185958.0
5809b8345cd18653,"Gas Holders, Battersea Park",123354.0,125190.0,1836.0,248544.0
f6ac6710d872ac3b,"Greenland Road, Camden Town",94602.0,96438.0,1836.0,191040.0
972d85074eea6862,"Russell Gardens, Olympia",32666.0,30834.0,-1832.0,63500.0
71f2215a1d77e331,"Surrey Lane, Battersea",56022.0,54195.0,-1827.0,110217.0
3bc4432a4693d542,"Elysium Place, Fulham",32038.0,30245.0,-1793.0,62283.0
c3bbac7ba4f7c6ee,"Bridge Avenue, Hammersmith",85389.0,87159.0,1770.0,172548.0
296ac6be47e0c35f,"Victoria Park Road, Hackney Central",83550.0,81784.0,-1766.0,165334.0
644f8f116e7fd649,"Erin Close, Walham Green",84535.0,86296.0,1761.0,170831.0
9cc6f2b899e97fbd,"Teversham Lane, Stockwell",38655.0,40411.0,1756.0,79066.0
5c457953405f326e,"Marloes Road, Kensington",34754.0,33021.0,-1733.0,67775.0
64c0198f97e1f5ba,"Disraeli Road, Putney",38722.0,40437.0,1715.0,79159.0
4b8492e1d61fe0df,"Margery Street, Clerkenwell",47377.0,45681.0,-1696.0,93058.0
742e4f85c9c8a0d2,"Empire Square, The Borough",86660.0,88353.0,1693.0,175013.0
ed78f24dc9daea5e,"Gloucester Avenue, Camden Town",59402.0,57720.0,-1682.0,117122.0
79ef48e3e46cf440,"Merchant Street, Bow",33252.0,31574.0,-1678.0,64826.0
690d03718d4188b6,"Albert Gate, Hyde Park",263634.0,261964.0,-1670.0,525598.0
38b0151cbc2df15d,"Shepherd's Bush Road North, Shepherd's Bush",61566.0,63230.0,1664.0,124796.0
7b6626f28bbe009a,"Southwark Station 2, Southwark",70923.0,72585.0,1662.0,143508.0
fba56fb9be0d9377,"Kensington Gore, Knightsbridge",43660.0,42006.0,-1654.0,85666.0
85750ba3b7ac93da,"Sancroft Street, Vauxhall",39911.0,38265.0,-1646.0,78176.0
eafd9cf8752305b6,"West Kensington Station, West Kensington",49730.0,48096.0,-1634.0,97826.0
f024c3fb17f3f6bd,"Great Russell Street, Bloomsbury",72108.0,73739.0,1631.0,145847.0
02f93af202db86e2,"Wapping Lane, Wapping",86741.0,85114.0,-1627.0,171855.0
26e6ece9a350fca5,"Black Prince Road, Vauxhall",71664.0,70041.0,-1623.0,141705.0
48c2550eec394a79,"Austin Road, Battersea Park",76025.0,74403.0,-1622.0,150428.0
c410c27351904653,"Sopwith Way, Battersea Park",94501.0,96122.0,1621.0,190623.0
01b90083be4f129f,"Borough Road, Elephant & Castle",57498.0,59108.0,1610.0,116606.0
95f8a638c20387d6,"Bury Place, Holborn",55985.0,57573.0,1588.0,113558.0
ab1758a001e2dcef,"Long Lane , Bermondsey",67183.0,65600.0,-1583.0,132783.0
4c3ac5ad68f450de,"Walworth Square, Walworth",97132.0,95551.0,-1581.0,192683.0
bc5a711adcc974e9,"Houghton Street, Strand",44125.0,45705.0,1580.0,89830.0
add8697871bf3839,"Eaton Square (South), Belgravia",42478.0,44055.0,1577.0,86533.0
74e4ee432d10e937,"Maplin Street, Mile End",107110.0,105536.0,-1574.0,212646.0
a431ffa51375b526,"Bethnal Green Road, Shoreditch",186582.0,188151.0,1569.0,374733.0
c4bb28620a091c77,"Grant Road East, Clapham Junction",66722.0,68282.0,1560.0,135004.0
c81570af7d6316fd,"Crimscott Street, Bermondsey",31293.0,29753.0,-1540.0,61046.0
f1a22b77e39ca6ab,"Eccleston Place, Victoria",120505.0,122034.0,1529.0,242539.0
9b6b67f3c2ef3bb7,"Queensdale Road, Shepherd's Bush",27482.0,29003.0,1521.0,56485.0
d99bdee5a3ec74d0,"Waterloo Bridge, South Bank",36707.0,38225.0,1518.0,74932.0
bcb62ef25ab8d1f9,"Usk Road, Clapham Junction",53480.0,51965.0,-1515.0,105445.0
5f3bd424f6468b5d,"Fawcett Close, Battersea",30078.0,28568.0,-1510.0,58646.0
bc56e6f9b4c00f78,"Bedford Way, Bloomsbury",41328.0,39828.0,-1500.0,81156.0
9ae635b1c57be252,"Ashmole Estate, Oval",59797.0,58299.0,-1498.0,118096.0
ef837a2a0957b4df,"Import Dock, Canary Wharf",63394.0,64889.0,1495.0,128283.0
e08405e3204349a2,"Concert Hall Approach 1, South Bank",43700.0,45178.0,1478.0,88878.0
c29d49868df48cdb,"Esmond Street, Putney",15812.0,17289.0,1477.0,33101.0
d60a54b8137d68dd,"Queen's Gate (Central), South Kensington",67543.0,68990.0,1447.0,136533.0
c1af53f88ed4b36d,"Nesham Street, Wapping",119274.0,117833.0,-1441.0,237107.0
294d94bd6ea54f4a,"Buxton Street 1, Shoreditch",33188.0,31747.0,-1441.0,64935.0
e85ae4499436830a,"Halford Road, West Kensington",80016.0,78579.0,-1437.0,158595.0
122b0737b1ccfd55,"Earnshaw Street , Covent Garden",78441.0,79878.0,1437.0,158319.0
65c80e9ea7096c0d,"Queen's Circus, Battersea Park",134251.0,135680.0,1429.0,269931.0
4590fa90b3722808,"Holden Street, Battersea",27556.0,26127.0,-1429.0,53683.0
735a13d39a71ccba,"Jewry Street, Aldgate",72340.0,73764.0,1424.0,146104.0
39d5fb9e56a122f5,"Lindfield Street, Poplar",55038.0,53616.0,-1422.0,108654.0
66e5e7e8f3e6a786,"Nantes Close, Wandsworth",27594.0,26178.0,-1416.0,53772.0
e98c604a2c9bd126,"Braham Street, Aldgate",127801.0,129198.0,1397.0,256999.0
127ad70a2d66ce92,"Castlehaven Road, Camden Town",99365.0,97979.0,-1386.0,197344.0
0dbf0f7eed3c98f4,"Binfield Road, Stockwell",93197.0,94567.0,1370.0,187764.0
8049df2ddd6ad598,"Sandilands Road, Walham Green",68460.0,67102.0,-1358.0,135562.0
9f19c0e8a406234c,"Geraldine Street, Elephant & Castle",26700.0,25346.0,-1354.0,52046.0
092224cf075d9bdf,"Courland Grove, Wandsworth Road",61542.0,60200.0,-1342.0,121742.0
ef55e5fc852780c0,"Phene Street, Chelsea",79036.0,77700.0,-1336.0,156736.0
6a46a142c3c0d739,"Southampton Street, Strand",89058.0,90393.0,1335.0,179451.0
61c9afcddba7775d,"Ford Road, Old Ford",53880.0,52546.0,-1334.0,106426.0
cf0ac04cbc139e62,"Clapham Common Station, Clapham Common",115254.0,113921.0,-1333.0,229175.0
2af410b8bbc37f49,"Handyside Street, King's Cross",74466.0,73146.0,-1320.0,147612.0
ecf6f64bb780be0f,"Silverthorne Road, Battersea",58412.0,57092.0,-1320.0,115504.0
4ae5c835e2018d81,"Royal London Hospital, Whitechapel",154650.0,155960.0,1310.0,310610.0
d42ed5e8e9ac93a5,"Cleveland Way, Stepney",131411.0,130113.0,-1298.0,261524.0
d836a5ef4f636530,"Rossmore Road, Marylebone",7790.0,6505.0,-1285.0,14295.0
c9b2bab28956ebc4,"Old Quebec Street, Marylebone",132513.0,133795.0,1282.0,266308.0
899be35df3a0340d,"Old Montague Street, Whitechapel",71074.0,69795.0,-1279.0,140869.0
1fd7b357620188a6,"Malmesbury Road, Bow",14338.0,13076.0,-1262.0,27414.0
4e81d9528d8edf08,"Hewison Street, Old Ford",57122.0,55862.0,-1260.0,112984.0
a2b89e7c3b6d93cc,"Shoreditch Court, Haggerston",55755.0,54501.0,-1254.0,110256.0
3f7f5ef639530bdb,"Albert Embankment, Vauxhall",59925.0,58672.0,-1253.0,118597.0
e0f5157bfa21ebcd,"Selby Street, Whitechapel",48484.0,47238.0,-1246.0,95722.0
d534cf70d2945125,"Hortensia Road, West Brompton",64692.0,63448.0,-1244.0,128140.0
1372cbaa3a3a53e0,"Westfield Library Corner, Shepherd's Bush",20362.0,21605.0,1243.0,41967.0
1c3ebd0989bcb780,"Crabtree Lane, Fulham",50726.0,49485.0,-1241.0,100211.0
723ab54f3d2eb826,"Gaywood  Street, Elephant & Castle",62138.0,60903.0,-1235.0,123041.0
a83b09e4c7b54723,"Spencer Park, Wandsworth Common",24614.0,23382.0,-1232.0,47996.0
5620b891bacdf753,"Russell Square Station, Bloomsbury",87416.0,88646.0,1230.0,176062.0
aac9855f3d237ae8,"Kennington Lane Rail Bridge, Vauxhall",142525.0,143751.0,1226.0,286276.0
78b19ec47bba6579,"Flamborough Street, Limehouse",119091.0,117869.0,-1222.0,236960.0
e27638a482a444c8,"One Tower Bridge, Bermondsey",3016.0,4236.0,1220.0,7252.0
7843c342d519e76f,"Kennington Station, Kennington",62237.0,61020.0,-1217.0,123257.0
cc90f17489a371f8,"Waterloo Road, South Bank",55700.0,56917.0,1217.0,112617.0
afccf516edf24a44,"Everington Street, Fulham",49304.0,48087.0,-1217.0,97391.0
b14a558eef1a8eb9,"Dorset Square, Marylebone",101668.0,100455.0,-1213.0,202123.0
5e497be3e4b0b06e,"Sea Containers, South Bank",92899.0,94095.0,1196.0,186994.0
69fe2768e80dbd68,"Danvers Street, West Chelsea",61353.0,60163.0,-1190.0,121516.0
574e0ade83bf2fef,"Royal Avenue 2, Chelsea",75123.0,76311.0,1188.0,151434.0
43357b895d284dbb,"Park Road (Baker Street), The Regent's Park",117657.0,116473.0,-1184.0,234130.0
bffa099347ab8c29,"Baker Street, Marylebone",75460.0,76641.0,1181.0,152101.0
e1086f91614f1f41,"Normandy Road, Stockwell",71604.0,70427.0,-1177.0,142031.0
8c05c08eeecdf1ea,"Golden Lane, Barbican",61143.0,59974.0,-1169.0,121117.0
9374a18f161e7d3c,"Woodstock Street, Mayfair",51278.0,52439.0,1161.0,103717.0
e654191b0e675704,"Osiers Road, Wandsworth",53705.0,52549.0,-1156.0,106254.0
dec9ef9b2355c0d6,"Northdown Street, King's Cross",38664.0,37510.0,-1154.0,76174.0
a6b3e364fd07de63,"Spindrift Avenue, Millwall",30543.0,31687.0,1144.0,62230.0
45915b8f58991a7b,"Sumner Place, South Kensington",57800.0,58939.0,1139.0,116739.0
9dd8e8298143ecb0,"Bethnal Green Garden, Bethnal Green",58145.0,57009.0,-1136.0,115154.0
0e1eda166aef0e09,"South Quay East, Canary Wharf",11525.0,12661.0,1136.0,24186.0
6273c53dedb18f67,"Eel Brook Common, Walham Green",52313.0,51186.0,-1127.0,103499.0
60e50b6d8b1c2046,"Wendon Street, Old Ford",43124.0,42007.0,-1117.0,85131.0
21ebff74b9f6c4be,"Mudchute DLR, Cubitt Town",16949.0,18066.0,1117.0,35015.0
6003ff8c59b80a14,"Great Suffolk Street, The Borough",52428.0,51313.0,-1115.0,103741.0
a24a40199195277e,"Queen's Gate, Kensington Gardens",145905.0,147007.0,1102.0,292912.0
fcc4909d5ec68999,"Alfreda Street, Battersea Park",66238.0,65137.0,-1101.0,131375.0
b3d7757e93ae9883,"Here East South, Queen Elizabeth Olympic Park",19726.0,20813.0,1087.0,40539.0
c6ff6ae5d828d958,"Shoreditch High Street, Shoreditch",139958.0,141031.0,1073.0,280989.0
000caea115a40a71,"Hampton Street, Walworth",79614.0,78541.0,-1073.0,158155.0
f4d990902ca905a6,"Oxford Road, Putney",16690.0,17757.0,1067.0,34447.0
e5d2c930b2b6baef,"Lansdowne Drive, Hackney Central",36684.0,35626.0,-1058.0,72310.0
58c8a46a6afcff97,"Roscoe Street, St. Luke's",60892.0,59842.0,-1050.0,120734.0
5f3bc4ea7c02d64b,"Seymour Place, Marylebone",60297.0,59261.0,-1036.0,119558.0
abf4666a5cd3e641,"Carey Street, Holborn",31881.0,32910.0,1029.0,64791.0
a7ae71f4a4904059,"Upper Grosvenor Street, Mayfair",24370.0,23342.0,-1028.0,47712.0
49cceb18fa38cdf8,"Argyll Road, Kensington",50346.0,51370.0,1024.0,101716.0
8d29c4ea68351310,"Evesham Street, Avondale",21261.0,22270.0,1009.0,43531.0
072edb11c39555b9,"Dorothy Road, Clapham Junction",53924.0,52916.0,-1008.0,106840.0
3180b00e64977df2,"Royal Avenue 1, Chelsea",42859.0,43867.0,1008.0,86726.0
5e87d83acb9543b0,"Felsham Road, Putney",43003.0,43998.0,995.0,87001.0
36d7cd39e1b79a6c,"Putney Bridge Road, East Putney",26761.0,25773.0,-988.0,52534.0
69d72caf67dc4230,"Emperor's Gate, South Kensington",73085.0,72105.0,-980.0,145190.0
f185268cc16d131e,"Freston Road, Avondale",24715.0,25686.0,971.0,50401.0
b51b4a7da57b5888,"Ingrave Street, Clapham Junction",22996.0,23967.0,971.0,46963.0
2ef219e2abc86f16,"LMU Commercial Road, Whitechapel",77474.0,76505.0,-969.0,153979.0
3f5a3e281b701554,"St. Mary Axe, Aldgate",65877.0,66845.0,968.0,132722.0
596c0b19e814db1f,"Green Street, Mayfair",114411.0,115375.0,964.0,229786.0
1fee4e26839044fa,"Bishop's Avenue, Fulham",62658.0,63609.0,951.0,126267.0
7ac677ca47a628e7,"Canton Street, Poplar",36496.0,35547.0,-949.0,72043.0
1b824aafc9ba94ab,"Norton Folgate, Liverpool Street",69960.0,70904.0,944.0,140864.0
41af53271dc35eca,"Charing Cross Hospital, Hammersmith",64735.0,63794.0,-941.0,128529.0
